EJE,PONDERADOR EJE,NOMBRE DE SECTOR,SECTOR MGA,PROGRAMA MGA,"COD,.INT. PROGRAMA",PROGRAMA PDT,PONDERADOR PROGRAMA,COD SUBPROGRAMA,"COD. INT, SUBPROGRAMA",SUBPROGRAMA,PONDERADOR SUBPROGRAMA,COD. INT. MR,META DE RESULTADO,INDICADOR DE RESULTADO,L.B,PRODUCTO MGA,BPIN,NOMBRE DEL PROYECTO,COD META PRODUCTO,PONDERADOR META DE PRODUCTO,META DE PRODUCTO,L.B,UNIDAD DE MEDIDA,TENDENCIA  INDICADOR,INDICADOR,RESPONSABLE, ,VALOR ESPERADO CUATRIENIO,% TOTAL  EJEJCUTADO 2024 VS CUATRIENIO,% TOTAL EJECUTADO 2025 VS CUATRIENIO,% TOTAL EJECUTADO 2026 VS CUATRIENIO,% TOTAL EJECUTADO 2027 VS CUATRIENIO,PORCENTAJE TOTAL PDM AVANCE CUATRIENIO,VALOR ESPERADO 2024,VALOR ESPERADO 2025,VALOR ESPERADO 2026,VALOR ESPERADO 2027,T1. PLANEADO 2024,T1. EJECUTADO 2024,T2. PLANEADO 2024,T2. EJECUTADO 2024,T3. PLANEADO 2024,T3. EJECUTADO 2024,T4. PLANEADO 2024,T.4 EJECUTADO 2024,TOTAL PLANEADO 2024,TOTAL EJECUTADO 2024,AVANCE 2024,% TOTAL PLANEADO 2024,% TOTAL AVANCE 2024,ESTADO PROGRAMADO-NO PROGRAMADO 2024, SOPORTES DE CUMPLIMIENTO 2024,T1. PLANEADO 2025,T1. EJECUTADO 2025,T2. PLANEADO 2025,T2. EJECUTADO 2025,T3. PLANEADO 2025,T3. EJECUTADO 2025,T4. PLANEADO 2025,T.4 EJECUTADO 2025,TOTAL PLANEADO 2025,TOTAL EJECUTADO 2025,AVANCE 2025,% TOTAL PLANEADO 2025,% TOTAL AVANCE 2025,ESTADO PROGRAMADO-NO PROGRAMADO 2025, SOPORTES DE CUMPLIMIENTO 2025,T1. PLANEADO 2026,T1. EJECUTADO 2026,T2. PLANEADO 2026,T2. EJECUTADO 2026,T3. PLANEADO 2026,T3. EJECUTADO 2026,T4. PLANEADO 2026,T.4 EJECUTADO 2026,TOTAL PLANEADO 2026,TOTAL EJECUTADO 2026,% AVANCE 2026,% TOTAL PLANEADO 2026,% TOTAL AVANCE 2026,ESTADO PROGRAMADO-NO PROGRAMADO, SOPORTES DE CUMPLIMIENTO 2025,T1. PLANEADO 2027,T1. EJECUTADO 2027,T2. PLANEADO 2027,T2. EJECUTADO 2027,T3. PLANEADO 2027,T3. EJECUTADO 2027,T4. PLANEADO 2027,T.4 EJECUTADO 2024,TOTAL PLANEADO 2027,TOTAL EJECUTADO 2027,% AVANCE 2027,% TOTAL PLANEADO 2025,% TOTAL AVANCE 2025,ESTADO PROGRAMADO-NO PROGRAMADO, SOPORTES DE CUMPLIMIENTO 2025,PPTO DEFINITIVO INICIAL,VALOR EJECUTADO,SALDO DISPONIBLE,PROCENTAJE EJECUCIÓN PPTO,Recursos Propios,Ssistema General de Participaciones,Sistema General de Regalias,Cofinanciación,Crédito,Otros,APROPIACION DEFINITIVA 2025,COMPROMISOS 2025,APROPIACION 2024,COMPROMISOS 2024,TOTAL ASIGNADO,TOTAL COMPROMISOS,% EJECUCIÓN FINANCIERA,APROPIACION INICIAL 2025,APROPIACION DEFINITIVA 2025,COMPROMISOS 2025,PAGOS 2025,% EJECUCION 2025,2024 PLAN FINANCIERO PDM,2025 PLAN FINANCIERO PDM,2026 PLAN FINANCIERO PDM,2027 PLAN FINANCIERO PDM,TOTALES PLAN FINANCIERO PDM,PLAN DE ACCIÓN,APROPIACION INICIAL 2026,APROPIACION DEFINITIVA 2026,COMPROMISOS 2026,PAGOS 2026,% EJECUCION 2026,VALOR EJECUTADO 2026,SALDO DISPONIBLE 2026,PROCENTAJE EJECUCIÓN PPTO,Recursos Propios,Ssistema General de Participaciones,Sistema General de Regalias,Cofinanciación,Crédito,Otros
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.1,Sistema de Acceso y Calidad Educativa (SACE),,23.1.1,Incrementar a 90 la tasa de aprobación promedio para el cuatrienio,Tasa de aprobación (promedio cuatrienio),"89,3
Tasa de aprobación promedio 
87,36- 2019
92,84- 2021
97,99- 2022

Fuente: Men Estadísticas por municipio 2024",2201017,2024257990023,Fortalecimiento al programa  para la excelencia educativa en el Municipio de Tenjo,170,,"Generar un proceso de capacitación y acompañamiento anual a los docentes de las instituciones públicas y privadas en DUA Y PIAR, a través de personal especializado en educación inclusiva",0,Número,I,Número de procesos generados,Sec. Desarrollo Educativo ,SI,4.00,25%,25%,,,12.5%,1.00,1.00,1.00,1.00,,,,,0.2,0.2,0.8,0.8,1.00,1.00,1.00,100%,100%,P,Meta 170.docx,0,0,0.1,0.1,0.4,0.4,0.5,0.5,1.00,1.00,1.00,100%,100%,P,Meta 170.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$117,000,000.00",$0.00,"$20,000,000.00","$20,000,000.00","$137,000,000.00","$20,000,000.00",15%,"$117,000,000.00","$117,000,000.00","$115,637,560.00","$21,729,400.00",98.84%,"$20,000,000.00",2040000000%,"20,808,000","21,432,240","82,640,240",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201072,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,171,,Fortalecer en las 3 IED  la Cátedra de indentidad de Tenjo y la Cátedra de Cultura de Paz,1,Número,M,IED con cátedras fortalecidas,Sec. Desarrollo Educativo ,SI,3,0%,47%,,,16.5%,3,3,3,3,,,,,0.2,0%,0.8,0%,1.00,0.00,0.00,100%,0%,P,Meta 171.docx,0,0,3,3,3,2.5,3,3,3.00,4.25,1.42,100%,142%,P,Meta 171.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$51,000,000.00","$51,000,000.00",$0.00,$0.00,"$51,000,000.00","$51,000,000.00",100%,"$51,000,000.00","$301,000,000.00","$300,578,017.00","$51,000,000.00",99.86%,"$50,000,000.00",5100000000%,"52,020,000","53,580,600","206,600,600",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201067,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,172,,Incrementar la atención y acompañamiento a 500 familias de estudiantes focalizados en la Escuela de Padres Municipal.,400,Número,I,Número de familias atendidas en escuela de padres,Sec. Desarrollo Educativo ,SI,500,25%,1%,,,4.0%,125,125,125,125,,,,,100,100,25,25,125,125.00,1.00,100%,100%,P,Meta 172.docx,200,150,50,100,100,50,100,100,112.50,400.00,3.56,100%,356%,P,Meta 172.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$250,000,000.00","$116,513,333.00","$346,423,133.00","$346,423,133.00","$596,423,133.00","$462,936,466.00",78%,"$250,000,000.00","$454,792,202.00","$454,506,593.00","$126,573,333.00",99.94%,"$200,000,000.00",20400000000%,"208,080,000","214,322,400","826,402,400",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201001,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,173,,Implementar en 40% a la política pública educativa del municipio de Tenjo.,0,Porcentaje,I,Política Pública implementada,Sec. Desarrollo Educativo ,,40%,10%,170%,,,61.2%,4%,22%,10%,4%,,,,,4%,4%,4%,4%,4%,4%,100%,100%,100%,P,Meta 173.docx,5%,5%,5%,5%,5%,5%,7%,0,22%,15%,68%,100%,68%,P,Meta 173.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,660,000.00",$0.00,$0.00,$0.00,"$33,660,000.00",$0.00,0%,"$33,660,000.00",$0.00,$0.00,$0.00,,"$33,000,000.00",3366000000%,"34,333,200","35,363,196","136,356,396",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201017,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,174,,Garantizar la transferencia de los recursos de gratuidad ,1,Número,M,Transferencia de recursos garantizados,Sec. Desarrollo Educativo ,,100%,100%,100%,,,50.0%,100%,100%,100%,100%,,,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,P,Meta 174.docx,0%,0,100%,100%,0%,0,0%,0%,100%,100%,100%,100%,100%,P,Meta 174.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$318,679,422.00",$0.00,"$318,679,422.00","$318,679,422.00","$637,358,844.00","$318,679,422.00",50%,"$318,679,422.00","$497,753,511.00","$497,753,511.00","$497,753,511.00",100.00%,"$218,450,675.00",22718870200%,"236,276,250","245,727,300","927,642,927",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201049,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,175,,Implementar  un proceso no formal sobre  la educación en finanzas y empleo para el 100% de los estudiantes de grado noveno de las tres IED departamentales del municipio de Tenjo de manera inicial,0,Porcentaje,I,Porentaje de estudiantes beneficiados,Sec. Desarrollo Educativo ,,100%,0%,100%,,,35.0%,100%,100%,100%,100%,,,,,20%,0%,80%,0%,100%,0%,0.00,100%,0%,P,Meta 175.docx,5%,5%,30%,30%,45%,45%,20%,20%,100%,100%,100%,100%,100%,P,Meta 175.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$20,400,000.00",$0.00,$0.00,$0.00,"$20,400,000.00",$0.00,0%,"$20,400,000.00","$20,400,000.00","$20,400,000.00","$20,400,000.00",100.00%,"$20,000,000.00",2040000000%,"20,808,000","21,432,240","82,640,240",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201049,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,176,,Realizar un curso anual preparatorio para la presentación de las Pruebas Saber 11° en las 3 IED del municipio de Tenjo.,4,Número,M,Número de estudiantes beneficiados en pruebas saber 11,Sec. Desarrollo Educativo ,,4,25%,25%,,,12.5%,1,1,1,1,,,,,1,1,1,1,100%,100%,1.00,100%,100%,P,Meta 176.docx,0.05,0.05,0.4,0.4,0.55,0.55,0,0,1.00,1.00,1.00,100%,100%,P,Meta 176.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$112,200,000.00",$0.00,$0.00,$0.00,"$112,200,000.00",$0.00,0%,"$112,200,000.00","$112,200,000.00","$112,200,000.00","$112,200,000.00",100.00%,"$110,000,000.00",11220000000%,"114,444,000","117,877,320","454,521,320",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201034,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,177,,Beneficiar minímo a 500 personas con el programa certificado de Bilingüismo,350,Número,I,Número de población beneficiada,Sec. Desarrollo Educativo ,,500,20%,0%,,,3.1%,100,140,130,130,,,,,100,100,100,100,100,100,1,100%,100%,P,Meta 177.docx,140,160,140,160,140,181,0,0,140.00,167.00,1.19,100%,119%,P,Meta 177.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$112,200,000.00","$112,200,000.00","$110,000,000.00","$110,000,000.00","$222,200,000.00","$222,200,000.00",100%,"$112,200,000.00","$162,200,000.00","$161,988,750.00","$161,988,750.00",99.87%,"$110,000,000.00",11220000000%,"114,444,000","117,877,320","454,521,320",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201049,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,178,,      Generar cuatro procesos de acompañamiento en las 15 veredas del municipio en contra jornada mejorando y fortaleciendo habilidades y competencias académicas y desarrollando 4 procesos de inmersión en Robótica y áreas STEAM ,0,Número,I,Procesos de acompañamiento generado,Sec. Desarrollo Educativo ,SI,4,25%,25%,,,12.5%,1,1,1,1,,,,,0.2,0.2,0.8,0.8,1.00,1.00,1.00,100%,100%,P,Meta 178.docx,0,0,0,0,0.7,0.7,0.3,0.3,1.00,1.00,1.00,100%,100%,P,Meta 178.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$81,600,000.00",$0.00,"$139,281,500.00","$139,281,500.00","$220,881,500.00","$139,281,500.00",63%,"$81,600,000.00","$81,600,000.00","$81,600,000.00",$0.00,100.00%,"$80,000,000.00",8160000000%,"83,232,000","85,728,960","330,560,960",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.2,Sistema de Fortalecimiento Educativo y Comunitario (SIFEC),,23.2.1,Lograr la clasificación A de las tres IED en en las pruebas Saber Pro,Clasificación Pruebas Saber Pro,"B
2023",2201049,2024257990024,Fortalecimiento al sistema educativo y comunitario en el municipio de tenjo,179,,"Realizar cuatro acciones de fortalecimiento que garanticen la mejora en salud mental, seguridad y salud en el trabajo y servcios de enfermería para los estudiantes y docentes de las tres Instituciones educativas del municipio.",3,Número,I,"Número de acciones de fortalecimiento en salud mental, seguridad y salud en el trabajo y servcios de enfermería realizados",Sec. Desarrollo Educativo ,SI,4,25%,25%,,,12.5%,1,1,1,1,,,,,0.8,0.8,0.2,0.2,1.00,1.00,1.00,100%,100%,P,Meta 179.docx,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.3,1.00,1.0,1.00,100%,100%,P,Meta 179.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$444,173,000.00","$242,653,038.00","$123,251,923.00","$123,251,923.00","$567,424,923.00","$365,904,961.00",64%,"$444,173,000.00","$409,173,000.00","$308,220,367.00","$252,864,281.00",75.33%,"$280,000,000.00",28560000000%,"291,312,000","300,051,360","1,156,963,360",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2202,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.3,Sistema de Acceso y a la Educación Superior (SAES),,23.3.1,Incrementar en 58% el esquema de beneficios de acceso y apoyo a la educación superior,Porcentaje de incremento en el esquema de beneficios de acceso y apoyo a la educación superior,"52% 
(3941 beneficios) 
Fuente: Informe empalme 2023",2202061,2024257990025,Fortalecimiento al programa para la excelencia en educacion superior en el Municipio de Tenjo,180,,"Aumentar durante el cuatrienio el apoyo a minímo a 4000 estudiantes de Educación Técnica, Tecnológica y Profesional, con Bonos de Transporte Educativo.",1842,Número,I,Número de estudiantes beneficiados en bonos de transporte educativo ,Sec. Desarrollo Educativo ,SI,"4,000",30%,0%,,,4.5%,"1,000","1,000","1,000","1,000",,,,,500,500,684,684,"1,184","1,184.00",1.00,100%,100%,P,Meta 180.docx,0,0,500,500,0,518,500,500,"1,000.00","1,518.00",1.52,100%,152%,P,Meta 180.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$732,557,000.00","$711,750,000.00","$9,195,275.00","$9,195,275.00","$741,752,275.00","$720,945,275.00",97%,"$732,557,000.00","$882,557,000.00","$711,750,000.00","$347,203,456.00",80.65%,"$600,000,000.00",61200000000%,"624,240,000","642,967,200","2,479,207,200",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2202,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.3,Sistema de Acceso y a la Educación Superior (SAES),,23.3.1,Incrementar en 58% el esquema de beneficios de acceso y apoyo a la educación superior,Porcentaje de incremento en el esquema de beneficios de acceso y apoyo a la educación superior,"52% 
(3941 beneficios) 
Fuente: Informe empalme 2023",2202061,2024257990025,Fortalecimiento al programa para la excelencia en educacion superior en el Municipio de Tenjo,181,,Ampliar la cobertura durante el cuatrienio  minímo a 3000 beneficiarios del fondo Luis Carlos Galán para el pago parcial de matricula.,1755,Número,I,Número de estudiantes beneficiados con el pago parcial de matricula,Sec. Desarrollo Educativo ,SI,750,131%,0%,,,19.8%,750,750,750,750,,,,,750,750,20,236,770,986,1.28,100%,128%,P,Meta 181.docx,500,530,12,97,238,0,0,0,750.00,627.00,0.84,100%,84%,P,Meta 181.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,872,966,973.00","$688,968,526.00","$570,429,482.00","$570,429,482.00","$2,443,396,455.00","$1,259,398,008.00",52%,"$1,431,517,254.00","$1,722,966,973.00","$1,404,144,667.00","$1,404,144,667.00",81.50%,"$1,600,000,000.00",160891622900%,"1,669,432,645","1,729,433,956","6,607,782,830",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2202,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.3,Sistema de Acceso y a la Educación Superior (SAES),,23.3.1,Incrementar en 58% el esquema de beneficios de acceso y apoyo a la educación superior,Porcentaje de incremento en el esquema de beneficios de acceso y apoyo a la educación superior,"52% 
(3941 beneficios) 
Fuente: Informe empalme 2023",2202062,2024257990025,Fortalecimiento al programa para la excelencia en educacion superior en el Municipio de Tenjo,182,,"Beneficiar a 500 estudiantes egresados de las IED con convenios de Educación Complementaria, Técnica, Tecnológica y Superior.",300,Número,I,Número de estudiantes beneficiados con convenios en Educación,Sec. Desarrollo Educativo ,SI,500,20%,0%,,,3.1%,100,150,150,100,,,,,100,100,100,100,100,100,100%,100%,100%,P,Meta 182.docx,250,265,0,200,0,,0,,250.00,465.00,1.86,100%,186%,P,Meta 182.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,200,000.00",$0.00,$0.00,$0.00,"$10,200,000.00",$0.00,0%,"$10,200,000.00","$15,874,667.00",$0.00,$0.00,0.00%,"$10,000,000.00",1020000000%,"10,404,000","10,716,120","41,320,120",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2202,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.3,Sistema de Acceso y a la Educación Superior (SAES),,23.3.1,Incrementar en 58% el esquema de beneficios de acceso y apoyo a la educación superior,Porcentaje de incremento en el esquema de beneficios de acceso y apoyo a la educación superior,"52% 
(3941 beneficios) 
Fuente: Informe empalme 2023",2202063,2024257990025,Fortalecimiento al programa para la excelencia en educacion superior en el Municipio de Tenjo,183,,Incrementar a 60 incentivos en el cuatrienio para los mejores estudiantes de las Instituciones Educativas Departamentales - IED del Municipio de Tenjo.,44,Número,I,Número de incentivos entregados a estudiantes,Sec. Desarrollo Educativo ,,60,20%,1%,,,3.5%,15,15,15,15,,,,,0,0,15,12,15,12,125%,100%,80%,P,Meta 183.docx,0,0,5,12,0,0,10,0,15.00,12.00,0.80,100%,80%,P,Meta 183.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$130,000,000.00","$24,141,000.00","$26,040,000.00","$26,040,000.00","$156,040,000.00","$50,181,000.00",32%,"$130,000,000.00","$130,000,000.00","$49,023,000.00","$49,023,000.00",37.71%,"$175,000,000.00",17850000000%,"182,070,000","187,532,100","723,102,100",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.4,Sistema de Dignifcación a la Labor Docente (SIDILAD),,23.4.1,Ejecutar al 100% las acciones de dignificación docente planteadas para el cuatrienio,Porcentaje de acciones ejecutadas,100%,2201074,2024257990026,APOYO A LA LABOR DOCENTE Y COMUNICDAD EDUCATIVA  EN EL MUNICIPIO DE TENJO,184,,Realizar un evento anual en conmemoración del día del maestro en el cual se exalte el ejercicio de la labor docente. ,260,Número,M,1 evento realizado número de docentes beneficiados.,Sec. Desarrollo Educativo ,,260,0%,0%,,,0.2%,260,260,260,260,,,,,1,1,0,0,1,1,1.00,100%,100%,P,Meta 184.docx,0,0,1,1,0,0,0,0,1.00,1.00,1.00,100%,100%,P,Meta 184.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$100,000,000.00",$0.00,$0.00,$0.00,"$100,000,000.00",$0.00,0%,"$100,000,000.00","$100,000,000.00","$99,688,349.00","$99,688,349.00",99.69%,"$100,000,000.00",10200000000%,"104,040,000","107,161,200","413,201,200",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.4,Sistema de Dignifcación a la Labor Docente (SIDILAD),,23.4.1,Ejecutar al 100% las acciones de dignificación docente planteadas para el cuatrienio,Porcentaje de acciones ejecutadas,100%,2201074,2024257990026,APOYO A LA LABOR DOCENTE Y COMUNICDAD EDUCATIVA  EN EL MUNICIPIO DE TENJO,185,,Incrementar a 24 beneficiarios del Programa de Estímulos para los Docentes de las 3 Instituciones Educativas Departamentales IED del municipio.,13,Número,I,Número de estímulos entregados ,Sec. Desarrollo Educativo ,SI,24,46%,0%,,,6.9%,3,7,7,7,,,,,0,0,3,11,3,11,27%,100%,367%,P,Meta 185.docx,0,0,0,0,0,0,7,0,7.00,0.00,0.00,100%,0%,P,Meta 185.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$40,000,000.00",$0.00,"$15,899,920.00","$15,899,920.00","$55,899,920.00","$15,899,920.00",28%,"$40,000,000.00","$40,000,000.00","$35,200,000.00","$15,600,000.00",88.00%,"$40,000,000.00",4080000000%,"41,616,000","42,864,480","165,280,480",,,,,,,,,,,,,,,
Eje 4. Transformación Social,43.20%,,22,2201,23,"Programa Inteligente para la Excelencia Educativa de Tenjo (PIEET)

 (Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media)

(Calidad y fomento de la educación superior)",,,23.4,Sistema de Dignifcación a la Labor Docente (SIDILAD),,23.4.1,Ejecutar al 100% las acciones de dignificación docente planteadas para el cuatrienio,Porcentaje de acciones ejecutadas,100%,2201049,2024257990026,APOYO A LA LABOR DOCENTE Y COMUNICDAD EDUCATIVA  EN EL MUNICIPIO DE TENJO,186,,Realizar un foro anualmente dirigido a la comunidad educativa publica y privada brindando oportunidades de encuentros de experiencias significativas,1,Número,M,Numero de foros realizados,Sec. Desarrollo Educativo ,SI,1,100%,200%,,,85.0%,1,1,1,1,,,,,1,1,0,0,1,1,1.00,100%,100%,P,Meta 186.docx,0,0,0,0,1,1,0,1,1.00,2.00,2.00,100%,200%,P,Meta 186.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$20,400,000.00",$0.00,"$20,000,000.00","$20,000,000.00","$40,400,000.00","$20,000,000.00",50%,"$20,400,000.00","$20,400,000.00","$19,968,741.00",$0.00,97.89%,"$20,000,000.00",2040000000%,"20,808,000","21,432,240","82,640,240",,,,,,,,,,,,,,,
